Date,DoY,CYR,WYR,Season,Month,Day,Site,area_sampled,common_name,species,occur,total_count,temp,sal,water_depth
3/1/2018,60,2018,2018,DRY,3,1,23,3,Gulf Toadfish,Opsanus beta,0,0,24.8,11.69,102
3/1/2018,60,2018,2018,DRY,3,1,24,3,Gulf Toadfish,Opsanus beta,0,0,24.5,11.76,103
3/1/2018,60,2018,2018,DRY,3,1,25,3,Gulf Toadfish,Opsanus beta,0,0,24,11.36,83
3/1/2018,60,2018,2018,DRY,3,1,26,3,Gulf Toadfish,Opsanus beta,0,0,24.6,15.49,84
3/1/2018,60,2018,2018,DRY,3,1,27,3,Gulf Toadfish,Opsanus beta,0,0,24.3,15.14,64
3/2/2018,61,2018,2018,DRY,3,2,10,3,Gulf Toadfish,Opsanus beta,0,0,25.8,29.13,73
3/2/2018,61,2018,2018,DRY,3,2,11,3,Gulf Toadfish,Opsanus beta,0,0,25.8,28.95,74
3/2/2018,61,2018,2018,DRY,3,2,12,3,Gulf Toadfish,Opsanus beta,0,0,25.3,28.33,110
3/2/2018,61,2018,2018,DRY,3,2,13,3,Gulf Toadfish,Opsanus beta,0,0,25,27.94,90
3/2/2018,61,2018,2018,DRY,3,2,14,3,Gulf Toadfish,Opsanus beta,0,0,24.7,26.36,106
3/2/2018,61,2018,2018,DRY,3,2,15,3,Gulf Toadfish,Opsanus beta,0,0,24.8,25.2,98
3/2/2018,61,2018,2018,DRY,3,2,16,3,Gulf Toadfish,Opsanus beta,0,0,24.6,22.6,91
3/2/2018,61,2018,2018,DRY,3,2,17,3,Gulf Toadfish,Opsanus beta,0,0,24.7,21.29,70
3/2/2018,61,2018,2018,DRY,3,2,9,3,Gulf Toadfish,Opsanus beta,0,0,26.9,29.05,53
3/3/2018,62,2018,2018,DRY,3,3,1,3,Gulf Toadfish,Opsanus beta,0,0,26,30.88,71
3/3/2018,62,2018,2018,DRY,3,3,2,3,Gulf Toadfish,Opsanus beta,0,0,24.5,29.77,90
3/3/2018,62,2018,2018,DRY,3,3,3,3,Gulf Toadfish,Opsanus beta,0,0,25.5,30.66,79
3/3/2018,62,2018,2018,DRY,3,3,4,3,Gulf Toadfish,Opsanus beta,0,0,24.8,30.67,100
3/3/2018,62,2018,2018,DRY,3,3,5,3,Gulf Toadfish,Opsanus beta,0,0,25.1,30.31,105
3/3/2018,62,2018,2018,DRY,3,3,6,3,Gulf Toadfish,Opsanus beta,0,0,24.2,29.94,90
3/3/2018,62,2018,2018,DRY,3,3,7,3,Gulf Toadfish,Opsanus beta,0,0,23.4,29.36,85
3/3/2018,62,2018,2018,DRY,3,3,8,3,Gulf Toadfish,Opsanus beta,0,0,22.5,29.39,68
9/10/2018,253,2018,2019,WET,9,10,10,3,Gulf Toadfish,Opsanus beta,1,1,27.9,14.69,86
9/10/2018,253,2018,2019,WET,9,10,11,3,Gulf Toadfish,Opsanus beta,0,0,28.2,14.99,88
9/10/2018,253,2018,2019,WET,9,10,12,3,Gulf Toadfish,Opsanus beta,0,0,28.2,13.72,136
9/10/2018,253,2018,2019,WET,9,10,13,3,Gulf Toadfish,Opsanus beta,0,0,28.1,13.63,152
9/10/2018,253,2018,2019,WET,9,10,14,3,Gulf Toadfish,Opsanus beta,0,0,27.7,12.72,126
9/10/2018,253,2018,2019,WET,9,10,15,3,Gulf Toadfish,Opsanus beta,0,0,28,13.96,102
9/10/2018,253,2018,2019,WET,9,10,16,3,Gulf Toadfish,Opsanus beta,0,0,28.2,14.18,105
9/10/2018,253,2018,2019,WET,9,10,17,3,Gulf Toadfish,Opsanus beta,0,0,28.3,15.27,115
9/10/2018,253,2018,2019,WET,9,10,9,3,Gulf Toadfish,Opsanus beta,0,0,28.7,16.17,66
9/11/2018,254,2018,2019,WET,9,11,1,3,Gulf Toadfish,Opsanus beta,0,0,29.8,22.7,94
9/11/2018,254,2018,2019,WET,9,11,2,3,Gulf Toadfish,Opsanus beta,0,0,29.3,20.59,102
9/11/2018,254,2018,2019,WET,9,11,3,3,Gulf Toadfish,Opsanus beta,0,0,30,22.93,87
9/11/2018,254,2018,2019,WET,9,11,4,3,Gulf Toadfish,Opsanus beta,0,0,29.7,22.96,100
9/11/2018,254,2018,2019,WET,9,11,5,3,Gulf Toadfish,Opsanus beta,0,0,29.7,21.98,107
9/11/2018,254,2018,2019,WET,9,11,6,3,Gulf Toadfish,Opsanus beta,0,0,29.5,21,92
9/11/2018,254,2018,2019,WET,9,11,7,3,Gulf Toadfish,Opsanus beta,0,0,28.2,20.42,89
9/11/2018,254,2018,2019,WET,9,11,8,3,Gulf Toadfish,Opsanus beta,0,0,27.5,15.47,65
9/6/2018,249,2018,2019,WET,9,6,36,3,Gulf Toadfish,Opsanus beta,1,5,30.1,2.79,63
9/6/2018,249,2018,2019,WET,9,6,38,3,Gulf Toadfish,Opsanus beta,0,0,28.6,1.48,73
9/6/2018,249,2018,2019,WET,9,6,39,3,Gulf Toadfish,Opsanus beta,0,0,28.1,1.36,91
9/6/2018,249,2018,2019,WET,9,6,40,3,Gulf Toadfish,Opsanus beta,1,1,28,3.96,88
9/6/2018,249,2018,2019,WET,9,6,41,3,Gulf Toadfish,Opsanus beta,1,4,27.8,4.24,82
9/6/2018,249,2018,2019,WET,9,6,42,3,Gulf Toadfish,Opsanus beta,0,0,27.7,5.02,127
9/6/2018,249,2018,2019,WET,9,6,43,3,Gulf Toadfish,Opsanus beta,1,2,28,6.63,97
9/6/2018,249,2018,2019,WET,9,6,44,3,Gulf Toadfish,Opsanus beta,1,1,27.6,6.9,90
9/6/2018,249,2018,2019,WET,9,6,45,3,Gulf Toadfish,Opsanus beta,1,1,27.9,8.16,123
9/6/2018,249,2018,2019,WET,9,6,46,3,Gulf Toadfish,Opsanus beta,0,0,28,8.57,105
9/6/2018,249,2018,2019,WET,9,6,47,3,Gulf Toadfish,Opsanus beta,0,0,31,16.48,61
9/7/2018,250,2018,2019,WET,9,7,26,3,Gulf Toadfish,Opsanus beta,0,0,29.5,2.84,75
9/7/2018,250,2018,2019,WET,9,7,27,3,Gulf Toadfish,Opsanus beta,0,0,29.8,2.61,52
9/7/2018,250,2018,2019,WET,9,7,28,3,Gulf Toadfish,Opsanus beta,0,0,29.2,2.74,93
9/7/2018,250,2018,2019,WET,9,7,29,3,Gulf Toadfish,Opsanus beta,0,0,28.5,2.89,73
9/7/2018,250,2018,2019,WET,9,7,30,3,Gulf Toadfish,Opsanus beta,0,0,28.6,3.76,57
9/7/2018,250,2018,2019,WET,9,7,31,3,Gulf Toadfish,Opsanus beta,0,0,28.4,3.34,92
9/7/2018,250,2018,2019,WET,9,7,32,3,Gulf Toadfish,Opsanus beta,0,0,28,2.26,107
9/7/2018,250,2018,2019,WET,9,7,33,3,Gulf Toadfish,Opsanus beta,0,0,29.2,4.06,120
9/7/2018,250,2018,2019,WET,9,7,34,3,Gulf Toadfish,Opsanus beta,1,1,29,3.98,128
9/7/2018,250,2018,2019,WET,9,7,35,3,Gulf Toadfish,Opsanus beta,0,0,28.3,3.14,108
9/7/2018,250,2018,2019,WET,9,7,37,3,Gulf Toadfish,Opsanus beta,0,0,28.6,3.58,103
9/8/2018,251,2018,2019,WET,9,8,18,3,Gulf Toadfish,Opsanus beta,0,0,28,3.26,83
9/8/2018,251,2018,2019,WET,9,8,19,3,Gulf Toadfish,Opsanus beta,0,0,28.7,3.2,98
9/8/2018,251,2018,2019,WET,9,8,20,3,Gulf Toadfish,Opsanus beta,0,0,29,5.26,125
9/8/2018,251,2018,2019,WET,9,8,21,3,Gulf Toadfish,Opsanus beta,0,0,27.8,4.04,111
9/8/2018,251,2018,2019,WET,9,8,22,3,Gulf Toadfish,Opsanus beta,0,0,28.2,4.15,116
9/8/2018,251,2018,2019,WET,9,8,23,3,Gulf Toadfish,Opsanus beta,0,0,28.3,4.04,108
9/8/2018,251,2018,2019,WET,9,8,24,3,Gulf Toadfish,Opsanus beta,0,0,27.7,3.11,105
9/8/2018,251,2018,2019,WET,9,8,25,3,Gulf Toadfish,Opsanus beta,0,0,26.7,1.59,88
3/11/2019,70,2019,2019,DRY,3,11,10,3,Gulf Toadfish,Opsanus beta,0,0,26.3,30.98,95
3/11/2019,70,2019,2019,DRY,3,11,11,3,Gulf Toadfish,Opsanus beta,0,0,25.9,30.97,75
3/11/2019,70,2019,2019,DRY,3,11,6,3,Gulf Toadfish,Opsanus beta,0,0,27.7,24.45,66
3/11/2019,70,2019,2019,DRY,3,11,7,3,Gulf Toadfish,Opsanus beta,1,2,27.3,29.99,75
3/11/2019,70,2019,2019,DRY,3,11,8,3,Gulf Toadfish,Opsanus beta,0,0,26.8,30.99,70
3/11/2019,70,2019,2019,DRY,3,11,9,3,Gulf Toadfish,Opsanus beta,0,0,26.4,31.02,83
3/12/2019,71,2019,2019,DRY,3,12,1,3,Gulf Toadfish,Opsanus beta,0,0,26.9,32.29,95
3/12/2019,71,2019,2019,DRY,3,12,2,3,Gulf Toadfish,Opsanus beta,0,0,27.8,30.1,95
3/12/2019,71,2019,2019,DRY,3,12,3,3,Gulf Toadfish,Opsanus beta,0,0,27.3,31.35,62
3/12/2019,71,2019,2019,DRY,3,12,4,3,Gulf Toadfish,Opsanus beta,0,0,26.4,31.93,63
3/12/2019,71,2019,2019,DRY,3,12,5,3,Gulf Toadfish,Opsanus beta,0,0,26.8,30.77,55
3/3/2019,62,2019,2019,DRY,3,3,38,3,Gulf Toadfish,Opsanus beta,0,0,28,19.86,55
3/3/2019,62,2019,2019,DRY,3,3,39,3,Gulf Toadfish,Opsanus beta,0,0,28.8,28.03,75
3/3/2019,62,2019,2019,DRY,3,3,40,3,Gulf Toadfish,Opsanus beta,0,0,27.1,31.07,70
3/3/2019,62,2019,2019,DRY,3,3,41,3,Gulf Toadfish,Opsanus beta,1,4,26.9,30.78,70
3/3/2019,62,2019,2019,DRY,3,3,42,3,Gulf Toadfish,Opsanus beta,0,0,26.5,31.71,120
3/3/2019,62,2019,2019,DRY,3,3,43,3,Gulf Toadfish,Opsanus beta,1,2,25.6,31.84,73
3/3/2019,62,2019,2019,DRY,3,3,44,3,Gulf Toadfish,Opsanus beta,1,1,26.1,32.73,68
3/3/2019,62,2019,2019,DRY,3,3,45,3,Gulf Toadfish,Opsanus beta,1,1,25.8,33.44,90
3/3/2019,62,2019,2019,DRY,3,3,46,3,Gulf Toadfish,Opsanus beta,0,0,25.9,34.11,71
3/3/2019,62,2019,2019,DRY,3,3,47,3,Gulf Toadfish,Opsanus beta,1,2,25.8,34.98,110
3/4/2019,63,2019,2019,DRY,3,4,28,3,Gulf Toadfish,Opsanus beta,0,0,27.7,25.28,72
3/4/2019,63,2019,2019,DRY,3,4,29,3,Gulf Toadfish,Opsanus beta,1,1,26.8,25.23,78
3/4/2019,63,2019,2019,DRY,3,4,30,3,Gulf Toadfish,Opsanus beta,1,1,27.6,25.94,72
3/4/2019,63,2019,2019,DRY,3,4,31,3,Gulf Toadfish,Opsanus beta,0,0,26.5,24.71,70
3/4/2019,63,2019,2019,DRY,3,4,32,3,Gulf Toadfish,Opsanus beta,0,0,27.1,24.84,93
3/4/2019,63,2019,2019,DRY,3,4,33,3,Gulf Toadfish,Opsanus beta,0,0,27.8,27.96,105
3/4/2019,63,2019,2019,DRY,3,4,34,3,Gulf Toadfish,Opsanus beta,0,0,27.6,28.61,103
3/4/2019,63,2019,2019,DRY,3,4,35,3,Gulf Toadfish,Opsanus beta,0,0,28,30.34,90
3/4/2019,63,2019,2019,DRY,3,4,36,3,Gulf Toadfish,Opsanus beta,0,0,27.7,29.7,80
3/4/2019,63,2019,2019,DRY,3,4,37,3,Gulf Toadfish,Opsanus beta,1,1,27.5,30.59,69
3/5/2019,64,2019,2019,DRY,3,5,16,3,Gulf Toadfish,Opsanus beta,1,1,28.4,26.02,70
3/5/2019,64,2019,2019,DRY,3,5,17,3,Gulf Toadfish,Opsanus beta,1,1,28.6,25.82,65
3/5/2019,64,2019,2019,DRY,3,5,18,3,Gulf Toadfish,Opsanus beta,0,0,27.4,23.69,63
3/5/2019,64,2019,2019,DRY,3,5,19,3,Gulf Toadfish,Opsanus beta,0,0,27.4,24.79,69
3/5/2019,64,2019,2019,DRY,3,5,20,3,Gulf Toadfish,Opsanus beta,0,0,27.3,26.33,95
3/5/2019,64,2019,2019,DRY,3,5,21,3,Gulf Toadfish,Opsanus beta,0,0,27.3,26.58,94
3/5/2019,64,2019,2019,DRY,3,5,22,3,Gulf Toadfish,Opsanus beta,0,0,26.8,26.71,105
3/5/2019,64,2019,2019,DRY,3,5,23,3,Gulf Toadfish,Opsanus beta,0,0,26.3,26.76,95
3/5/2019,64,2019,2019,DRY,3,5,24,3,Gulf Toadfish,Opsanus beta,0,0,26.6,26.86,85
3/5/2019,64,2019,2019,DRY,3,5,25,3,Gulf Toadfish,Opsanus beta,0,0,26.6,27.17,75
3/5/2019,64,2019,2019,DRY,3,5,26,3,Gulf Toadfish,Opsanus beta,1,1,26,26.68,72
3/5/2019,64,2019,2019,DRY,3,5,27,3,Gulf Toadfish,Opsanus beta,1,3,26.2,26.44,58
3/8/2019,67,2019,2019,DRY,3,8,12,3,Gulf Toadfish,Opsanus beta,0,0,20.4,30.69,125
3/8/2019,67,2019,2019,DRY,3,8,13,3,Gulf Toadfish,Opsanus beta,0,0,20.2,30.65,95
3/8/2019,67,2019,2019,DRY,3,8,14,3,Gulf Toadfish,Opsanus beta,0,0,20,29.46,71
3/8/2019,67,2019,2019,DRY,3,8,15,3,Gulf Toadfish,Opsanus beta,1,1,20.3,27.59,93
9/11/2019,254,2019,2020,WET,9,11,39,3,Gulf Toadfish,Opsanus beta,0,0,29.3,27.05,95
9/11/2019,254,2019,2020,WET,9,11,40,3,Gulf Toadfish,Opsanus beta,1,4,29.5,30.54,90
9/11/2019,254,2019,2020,WET,9,11,41,3,Gulf Toadfish,Opsanus beta,1,1,28.8,31.04,85
9/11/2019,254,2019,2020,WET,9,11,43,3,Gulf Toadfish,Opsanus beta,1,3,28.6,31.66,98
9/11/2019,254,2019,2020,WET,9,11,44,3,Gulf Toadfish,Opsanus beta,1,4,28.7,31.66,90
9/11/2019,254,2019,2020,WET,9,11,45,3,Gulf Toadfish,Opsanus beta,1,2,28.3,32.78,100
9/11/2019,254,2019,2020,WET,9,11,46,3,Gulf Toadfish,Opsanus beta,0,0,28.1,32.78,95
9/11/2019,254,2019,2020,WET,9,11,47,3,Gulf Toadfish,Opsanus beta,1,2,28.3,32.76,115
9/12/2019,255,2019,2020,WET,9,12,31,3,Gulf Toadfish,Opsanus beta,0,0,29,21.8,75
9/12/2019,255,2019,2020,WET,9,12,32,3,Gulf Toadfish,Opsanus beta,0,0,28.7,21.95,95
9/12/2019,255,2019,2020,WET,9,12,33,3,Gulf Toadfish,Opsanus beta,1,1,28.6,22.38,118
9/12/2019,255,2019,2020,WET,9,12,34,3,Gulf Toadfish,Opsanus beta,1,2,28.1,22.29,103
9/12/2019,255,2019,2020,WET,9,12,35,3,Gulf Toadfish,Opsanus beta,0,0,28.2,22.12,100
9/12/2019,255,2019,2020,WET,9,12,36,3,Gulf Toadfish,Opsanus beta,0,0,28.1,22.13,115
9/12/2019,255,2019,2020,WET,9,12,37,3,Gulf Toadfish,Opsanus beta,0,0,27,22.16,110
9/12/2019,255,2019,2020,WET,9,12,38,3,Gulf Toadfish,Opsanus beta,0,0,27.5,23.39,115
9/12/2019,255,2019,2020,WET,9,12,42,3,Gulf Toadfish,Opsanus beta,0,0,27.2,29.17,105
9/13/2019,256,2019,2020,WET,9,13,24,3,Gulf Toadfish,Opsanus beta,0,0,29.1,19.2,115
9/13/2019,256,2019,2020,WET,9,13,25,3,Gulf Toadfish,Opsanus beta,0,0,28.5,18.97,100
9/13/2019,256,2019,2020,WET,9,13,26,3,Gulf Toadfish,Opsanus beta,0,0,28.3,19.76,120
9/13/2019,256,2019,2020,WET,9,13,27,3,Gulf Toadfish,Opsanus beta,1,3,27.9,19.72,110
9/13/2019,256,2019,2020,WET,9,13,28,3,Gulf Toadfish,Opsanus beta,1,1,27.8,19.77,130
9/13/2019,256,2019,2020,WET,9,13,29,3,Gulf Toadfish,Opsanus beta,0,0,27.6,19.49,115
9/13/2019,256,2019,2020,WET,9,13,30,3,Gulf Toadfish,Opsanus beta,0,0,27.3,19.22,110
9/16/2019,259,2019,2020,WET,9,16,1,3,Gulf Toadfish,Opsanus beta,0,0,29.4,27.35,100
9/16/2019,259,2019,2020,WET,9,16,2,3,Gulf Toadfish,Opsanus beta,0,0,29.9,27.34,107
9/16/2019,259,2019,2020,WET,9,16,3,3,Gulf Toadfish,Opsanus beta,0,0,29.9,28.42,110
9/16/2019,259,2019,2020,WET,9,16,4,3,Gulf Toadfish,Opsanus beta,0,0,29.9,28.37,140
9/16/2019,259,2019,2020,WET,9,16,5,3,Gulf Toadfish,Opsanus beta,0,0,30,28.24,95
9/17/2019,260,2019,2020,WET,9,17,15,3,Gulf Toadfish,Opsanus beta,1,2,30.6,26.61,105
9/17/2019,260,2019,2020,WET,9,17,16,3,Gulf Toadfish,Opsanus beta,0,0,30.3,25.65,93
9/17/2019,260,2019,2020,WET,9,17,17,3,Gulf Toadfish,Opsanus beta,0,0,30.4,25.93,133
9/17/2019,260,2019,2020,WET,9,17,18,3,Gulf Toadfish,Opsanus beta,0,0,31,25.71,100
9/17/2019,260,2019,2020,WET,9,17,19,3,Gulf Toadfish,Opsanus beta,0,0,30.3,24.41,100
9/17/2019,260,2019,2020,WET,9,17,20,3,Gulf Toadfish,Opsanus beta,0,0,29.9,24.52,120
9/17/2019,260,2019,2020,WET,9,17,21,3,Gulf Toadfish,Opsanus beta,0,0,30.8,26.02,91
9/17/2019,260,2019,2020,WET,9,17,22,3,Gulf Toadfish,Opsanus beta,0,0,30.8,26.85,96
9/17/2019,260,2019,2020,WET,9,17,23,3,Gulf Toadfish,Opsanus beta,0,0,30.5,26.35,83
9/18/2019,261,2019,2020,WET,9,18,10,3,Gulf Toadfish,Opsanus beta,0,0,30.2,27.32,120
9/18/2019,261,2019,2020,WET,9,18,11,3,Gulf Toadfish,Opsanus beta,1,1,29.9,26.81,113
9/18/2019,261,2019,2020,WET,9,18,12,3,Gulf Toadfish,Opsanus beta,0,0,28.4,24.64,120
9/18/2019,261,2019,2020,WET,9,18,13,3,Gulf Toadfish,Opsanus beta,0,0,28.3,24.49,110
9/18/2019,261,2019,2020,WET,9,18,14,3,Gulf Toadfish,Opsanus beta,0,0,28.5,24.63,90
9/18/2019,261,2019,2020,WET,9,18,6,3,Gulf Toadfish,Opsanus beta,0,0,31.1,26.37,90
9/18/2019,261,2019,2020,WET,9,18,7,3,Gulf Toadfish,Opsanus beta,0,0,30.3,27.92,95
9/18/2019,261,2019,2020,WET,9,18,8,3,Gulf Toadfish,Opsanus beta,0,0,30.7,28.16,90
9/18/2019,261,2019,2020,WET,9,18,9,3,Gulf Toadfish,Opsanus beta,0,0,30.4,27.76,110
3/10/2020,70,2020,2020,DRY,3,10,38,3,Gulf Toadfish,Opsanus beta,0,0,22,12.77,85
3/10/2020,70,2020,2020,DRY,3,10,39,3,Gulf Toadfish,Opsanus beta,0,0,21.4,14.87,103
3/10/2020,70,2020,2020,DRY,3,10,40,3,Gulf Toadfish,Opsanus beta,1,2,21,22.83,114
3/10/2020,70,2020,2020,DRY,3,10,41,3,Gulf Toadfish,Opsanus beta,0,0,20.7,24.35,110
3/10/2020,70,2020,2020,DRY,3,10,42,3,Gulf Toadfish,Opsanus beta,0,0,20.1,25.36,125
3/10/2020,70,2020,2020,DRY,3,10,43,3,Gulf Toadfish,Opsanus beta,1,1,20.3,28.66,100
3/10/2020,70,2020,2020,DRY,3,10,44,3,Gulf Toadfish,Opsanus beta,1,1,19.9,28.61,80
3/10/2020,70,2020,2020,DRY,3,10,45,3,Gulf Toadfish,Opsanus beta,0,0,19.6,29.01,109
3/10/2020,70,2020,2020,DRY,3,10,46,3,Gulf Toadfish,Opsanus beta,0,0,19.6,29.06,79
3/10/2020,70,2020,2020,DRY,3,10,47,3,Gulf Toadfish,Opsanus beta,0,0,19.3,30.47,105
3/11/2020,71,2020,2020,DRY,3,11,29,3,Gulf Toadfish,Opsanus beta,1,1,22.1,19.7,90
3/11/2020,71,2020,2020,DRY,3,11,30,3,Gulf Toadfish,Opsanus beta,0,0,22.9,21.24,95
3/11/2020,71,2020,2020,DRY,3,11,31,3,Gulf Toadfish,Opsanus beta,0,0,21.1,22.2,103
3/11/2020,71,2020,2020,DRY,3,11,32,3,Gulf Toadfish,Opsanus beta,0,0,22.1,22.54,115
3/11/2020,71,2020,2020,DRY,3,11,33,3,Gulf Toadfish,Opsanus beta,0,0,21.7,20.25,112
3/11/2020,71,2020,2020,DRY,3,11,34,3,Gulf Toadfish,Opsanus beta,0,0,21.5,18.25,115
3/11/2020,71,2020,2020,DRY,3,11,35,3,Gulf Toadfish,Opsanus beta,0,0,21.6,16.82,100
3/11/2020,71,2020,2020,DRY,3,11,36,3,Gulf Toadfish,Opsanus beta,0,0,21.2,16.32,88
3/11/2020,71,2020,2020,DRY,3,11,37,3,Gulf Toadfish,Opsanus beta,0,0,20.9,15.7,70
3/12/2020,72,2020,2020,DRY,3,12,19,3,Gulf Toadfish,Opsanus beta,0,0,25.3,26.6,65
3/12/2020,72,2020,2020,DRY,3,12,20,3,Gulf Toadfish,Opsanus beta,0,0,25.1,25.31,90
3/12/2020,72,2020,2020,DRY,3,12,21,3,Gulf Toadfish,Opsanus beta,0,0,25.4,24.97,85
3/12/2020,72,2020,2020,DRY,3,12,22,3,Gulf Toadfish,Opsanus beta,0,0,25.4,24.81,99
3/12/2020,72,2020,2020,DRY,3,12,23,3,Gulf Toadfish,Opsanus beta,0,0,25,24.4,96
3/12/2020,72,2020,2020,DRY,3,12,24,3,Gulf Toadfish,Opsanus beta,0,0,24.5,22.68,100
3/12/2020,72,2020,2020,DRY,3,12,25,3,Gulf Toadfish,Opsanus beta,0,0,24.1,22.12,93
3/12/2020,72,2020,2020,DRY,3,12,26,3,Gulf Toadfish,Opsanus beta,0,0,23.1,21.02,100
3/12/2020,72,2020,2020,DRY,3,12,27,3,Gulf Toadfish,Opsanus beta,0,0,22.8,20.42,80
3/12/2020,72,2020,2020,DRY,3,12,28,3,Gulf Toadfish,Opsanus beta,1,1,22.5,20.21,93
3/13/2020,73,2020,2020,DRY,3,13,10,3,Gulf Toadfish,Opsanus beta,0,0,24.8,31.74,85
3/13/2020,73,2020,2020,DRY,3,13,11,3,Gulf Toadfish,Opsanus beta,0,0,25.8,31.77,75
3/13/2020,73,2020,2020,DRY,3,13,12,3,Gulf Toadfish,Opsanus beta,0,0,25,31.86,115
3/13/2020,73,2020,2020,DRY,3,13,13,3,Gulf Toadfish,Opsanus beta,0,0,24.6,31.78,103
3/13/2020,73,2020,2020,DRY,3,13,14,3,Gulf Toadfish,Opsanus beta,0,0,24,31.73,93
3/13/2020,73,2020,2020,DRY,3,13,15,3,Gulf Toadfish,Opsanus beta,0,0,24.1,31.32,90
3/13/2020,73,2020,2020,DRY,3,13,16,3,Gulf Toadfish,Opsanus beta,0,0,24.3,29.94,89
3/13/2020,73,2020,2020,DRY,3,13,17,3,Gulf Toadfish,Opsanus beta,0,0,23.9,29.12,85
3/13/2020,73,2020,2020,DRY,3,13,18,3,Gulf Toadfish,Opsanus beta,0,0,23.7,27.87,50
3/13/2020,73,2020,2020,DRY,3,13,9,3,Gulf Toadfish,Opsanus beta,0,0,26.1,31.68,70
3/19/2020,79,2020,2020,DRY,3,19,1,3,Gulf Toadfish,Opsanus beta,0,0,24,32.69,85
3/19/2020,79,2020,2020,DRY,3,19,2,3,Gulf Toadfish,Opsanus beta,0,0,23.5,29.72,80
3/19/2020,79,2020,2020,DRY,3,19,3,3,Gulf Toadfish,Opsanus beta,0,0,23.9,29.15,60
3/19/2020,79,2020,2020,DRY,3,19,4,3,Gulf Toadfish,Opsanus beta,0,0,23.7,28.9,53
3/19/2020,79,2020,2020,DRY,3,19,5,3,Gulf Toadfish,Opsanus beta,0,0,24.1,25.29,55
3/20/2020,80,2020,2020,DRY,3,20,6,3,Gulf Toadfish,Opsanus beta,0,0,23.7,25.67,75
3/20/2020,80,2020,2020,DRY,3,20,7,3,Gulf Toadfish,Opsanus beta,0,0,23.4,30.59,75
3/20/2020,80,2020,2020,DRY,3,20,8,3,Gulf Toadfish,Opsanus beta,0,0,23.6,33.8,53
9/15/2020,259,2020,2021,WET,9,15,12,3,Gulf Toadfish,Opsanus beta,0,0,29.6,18.11,100
9/15/2020,259,2020,2021,WET,9,15,13,3,Gulf Toadfish,Opsanus beta,0,0,29.6,17.75,100
9/15/2020,259,2020,2021,WET,9,15,14,3,Gulf Toadfish,Opsanus beta,0,0,29.4,16.64,100
9/15/2020,259,2020,2021,WET,9,15,15,3,Gulf Toadfish,Opsanus beta,0,0,28.9,14.68,106
9/15/2020,259,2020,2021,WET,9,15,16,3,Gulf Toadfish,Opsanus beta,0,0,29.3,17.88,100
9/15/2020,259,2020,2021,WET,9,15,17,3,Gulf Toadfish,Opsanus beta,0,0,29.2,18.88,120
9/15/2020,259,2020,2021,WET,9,15,18,3,Gulf Toadfish,Opsanus beta,1,1,28,3.59,102
9/15/2020,259,2020,2021,WET,9,15,19,3,Gulf Toadfish,Opsanus beta,0,0,28.7,7.79,110
9/15/2020,259,2020,2021,WET,9,15,20,3,Gulf Toadfish,Opsanus beta,0,0,29.6,11.63,125
9/15/2020,259,2020,2021,WET,9,15,21,3,Gulf Toadfish,Opsanus beta,0,0,29.2,8.97,104
9/15/2020,259,2020,2021,WET,9,15,22,3,Gulf Toadfish,Opsanus beta,1,1,29.7,12.39,110
9/16/2020,260,2020,2021,WET,9,16,1,3,Gulf Toadfish,Opsanus beta,0,0,30.2,24.37,125
9/16/2020,260,2020,2021,WET,9,16,2,3,Gulf Toadfish,Opsanus beta,0,0,30.8,23.47,135
9/16/2020,260,2020,2021,WET,9,16,3,3,Gulf Toadfish,Opsanus beta,0,0,30.8,25.1,145
9/16/2020,260,2020,2021,WET,9,16,4,3,Gulf Toadfish,Opsanus beta,0,0,30.3,24.79,125
9/16/2020,260,2020,2021,WET,9,16,5,3,Gulf Toadfish,Opsanus beta,0,0,30.1,23.62,100
9/16/2020,260,2020,2021,WET,9,16,6,3,Gulf Toadfish,Opsanus beta,0,0,31.5,23.41,90
9/16/2020,260,2020,2021,WET,9,16,7,3,Gulf Toadfish,Opsanus beta,0,0,29.8,22.67,82
9/16/2020,260,2020,2021,WET,9,16,8,3,Gulf Toadfish,Opsanus beta,0,0,30.3,20.55,65
9/17/2020,261,2020,2021,WET,9,17,10,3,Gulf Toadfish,Opsanus beta,0,0,28.7,19.09,100
9/17/2020,261,2020,2021,WET,9,17,11,3,Gulf Toadfish,Opsanus beta,1,1,29.1,18.4,102
9/17/2020,261,2020,2021,WET,9,17,9,3,Gulf Toadfish,Opsanus beta,0,0,28.6,19.31,80
9/2/2020,246,2020,2021,WET,9,2,40,3,Gulf Toadfish,Opsanus beta,1,1,31.9,35.95,92
9/2/2020,246,2020,2021,WET,9,2,41,3,Gulf Toadfish,Opsanus beta,1,1,31.9,35.32,87
9/2/2020,246,2020,2021,WET,9,2,42,3,Gulf Toadfish,Opsanus beta,0,0,31.5,36.46,112
9/2/2020,246,2020,2021,WET,9,2,43,3,Gulf Toadfish,Opsanus beta,1,1,31,37.07,90
9/2/2020,246,2020,2021,WET,9,2,44,3,Gulf Toadfish,Opsanus beta,1,1,30.7,37.01,96
9/2/2020,246,2020,2021,WET,9,2,45,3,Gulf Toadfish,Opsanus beta,0,0,30.9,38.1,110
9/2/2020,246,2020,2021,WET,9,2,46,3,Gulf Toadfish,Opsanus beta,0,0,30.8,38.41,80
